name_of_project,title_of_press_release,telegram_1,telegram_1_name,telegram_1_is_group,tg admin 1 name,tg admin 1 username,tg admin 1 contact url,tg admin 1 status,tg admin 2 name,tg admin 2 username,tg admin 2 contact url,tg admin 2 status,tg admin 3 name,tg admin 3 username,tg admin 3 contact url,tg admin 3 status,tg admin 4 name,tg admin 4 username,tg admin 4 contact url,tg admin 4 status,tg admin 5 name,tg admin 5 username,tg admin 5 contact url,tg admin 5 status,tg admin 6 name,tg admin 6 username,tg admin 6 contact url,tg admin 6 status,tg admin 7 name,tg admin 7 username,tg admin 7 contact url,tg admin 7 status,tg admin 8 name,tg admin 8 username,tg admin 8 contact url,tg admin 8 status,tg admin 9 name,tg admin 9 username,tg admin 9 contact url,tg admin 9 status,tg admin 10 name,tg admin 10 username,tg admin 10 contact url,tg admin 10 status,tg admin 11 name,tg admin 11 username,tg admin 11 contact url,tg admin 11 status,tg admin 12 name,tg admin 12 username,tg admin 12 contact url,tg admin 12 status,tg admin 13 name,tg admin 13 username,tg admin 13 contact url,tg admin 13 status,tg admin 14 name,tg admin 14 username,tg admin 14 contact url,tg admin 14 status,tg admin 15 name,tg admin 15 username,tg admin 15 contact url,tg admin 15 status,tg admin 16 name,tg admin 16 username,tg admin 16 contact url,tg admin 16 status,tg admin 17 name,tg admin 17 username,tg admin 17 contact url,tg admin 17 status,tg admin 18 name,tg admin 18 username,tg admin 18 contact url,tg admin 18 status,tg admin 19 name,tg admin 19 username,tg admin 19 contact url,tg admin 19 status,tg admin 20 name,tg admin 20 username,tg admin 20 contact url,tg admin 20 status,tg admin 21 name,tg admin 21 username,tg admin 21 contact url,tg admin 21 status,tg admin 22 name,tg admin 22 username,tg admin 22 contact url,tg admin 22 status,tg admin 23 name,tg admin 23 username,tg admin 23 contact url,tg admin 23 status,tg admin 24 name,tg admin 24 username,tg admin 24 contact url,tg admin 24 status,tg admin 25 name,tg admin 25 username,tg admin 25 contact url,tg admin 25 status,tg admin 26 name,tg admin 26 username,tg admin 26 contact url,tg admin 26 status,tg admin 27 name,tg admin 27 username,tg admin 27 contact url,tg admin 27 status,tg admin 28 name,tg admin 28 username,tg admin 28 contact url,tg admin 28 status,tg admin 29 name,tg admin 29 username,tg admin 29 contact url,tg admin 29 status,tg admin 30 name,tg admin 30 username,tg admin 30 contact url,tg admin 30 status,tg admin 31 name,tg admin 31 username,tg admin 31 contact url,tg admin 31 status,tg admin 32 name,tg admin 32 username,tg admin 32 contact url,tg admin 32 status,tg admin 33 name,tg admin 33 username,tg admin 33 contact url,tg admin 33 status,tg admin 34 name,tg admin 34 username,tg admin 34 contact url,tg admin 34 status,tg admin 35 name,tg admin 35 username,tg admin 35 contact url,tg admin 35 status,tg admin 36 name,tg admin 36 username,tg admin 36 contact url,tg admin 36 status,tg admin 37 name,tg admin 37 username,tg admin 37 contact url,tg admin 37 status,tg admin 38 name,tg admin 38 username,tg admin 38 contact url,tg admin 38 status
Bitcoinist,Bulletproof MATRIX Blockchain/AI,https://t.me/matrixainetwork,MATRIX AI Network,True,Jesse,JesseV30,https://t.me/JesseV30,UserStatusRecently(),Ꮇ𝖔𝖍𝖎𝖙 || Community Manager,mohit_194,https://t.me/mohit_194,UserStatusRecently(),Steady_dee,redsky352,https://t.me/redsky352,UserStatusRecently(),Pearl Mimi,Mimitee,https://t.me/Mimitee,UserStatusRecently(),The Elk,TheElk3,https://t.me/TheElk3,UserStatusRecently(),Selami Sahin,delikanli007,https://t.me/delikanli007,UserStatusRecently(),AI ROBOT,AIRobot101,https://t.me/AIRobot101,UserStatusRecently(),Hummes,Hummes,https://t.me/Hummes,UserStatusRecently(),Alfred,Ilwennor,https://t.me/Ilwennor,UserStatusRecently(),Prince,prince3403,https://t.me/prince3403,UserStatusRecently(),MrKrabs,MrKrabs22,https://t.me/MrKrabs22,UserStatusRecently(),heini,heinii,https://t.me/heinii,UserStatusRecently(),Joker,Joker13133276195,https://t.me/Joker13133276195,UserStatusRecently(),MatrixIronMan,MatrixIronMan,https://t.me/MatrixIronMan,UserStatusLastMonth(),Faz Faisal,faisal668,https://t.me/faisal668,UserStatusRecently(),Sertac Tanriverdi,SERTACTR,https://t.me/SERTACTR,UserStatusRecently(),Jerry 🇳🇱,JHollander,https://t.me/JHollander,UserStatusRecently(),Ket Net,Ketnet40,https://t.me/Ketnet40,UserStatusRecently(),Owen Tao,MusicEnding,https://t.me/MusicEnding,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,A Crypto Revolution in the Shopping World. Eligma Starts Its Token Presale,https://t.me/eligma,GoCrypto & Elly wallet by Eligma,True,Žan Poglajen,MrPugi,https://t.me/MrPugi,UserStatusRecently(),Jerneja F,JernejaF,https://t.me/JernejaF,UserStatusRecently(),MajaL.,MajaLaz,https://t.me/MajaLaz,UserStatusRecently(),Matevž Caserman,MatevzCaserman,https://t.me/MatevzCaserman,UserStatusRecently(),Luka Planinc,LukaPlaninc,https://t.me/LukaPlaninc,UserStatusRecently(),A R,AjRe75,https://t.me/AjRe75,UserStatusRecently(),ElevatorMan,DejanRoljic,https://t.me/DejanRoljic,UserStatusRecently(),Mitja Hegler,MitjaHegler,https://t.me/MitjaHegler,UserStatusRecently(),Timotej Polach,TimotejPolach,https://t.me/TimotejPolach,UserStatusRecently(),Urska Celig,UrskaCelig,https://t.me/UrskaCelig,UserStatusRecently(),Nejc L,nejcl,https://t.me/nejcl,UserStatusRecently(),Ziga Toni,ZigaToni,https://t.me/ZigaToni,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Crypto Community Leader and FinTech Authority Samson Lee Joins Advisory Board of the World’s First Blockchain-Based Streaming Platform Play2Live,https://t.me/play2live,Play2Live - Official Group,True,Alex Thor,Snipermanx,https://t.me/Snipermanx,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Crypto Community Leader and FinTech Authority Samson Lee Joins Advisory Board of the World’s First Blockchain-Based Streaming Platform Play2Live,https://t.me/Play2Live_RusChat,Play2Live - Rus chat,True,Alex Thor,Snipermanx,https://t.me/Snipermanx,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Crypto Community Leader and FinTech Authority Samson Lee Joins Advisory Board of the World’s First Blockchain-Based Streaming Platform Play2Live,https://t.me/play2live_cn,Play2Live 中文官方,True,Jason He | Cohesion,Jasonhe,https://t.me/Jasonhe,,OO,OOOOOaaaaawer,https://t.me/OOOOOaaaaawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Viola.AI Announces New Joint Venture Partnership with MegaX to Build AI-Driven Worldwide Shopping Experience for The Future,https://t.me/ViolaAI,Viola.AI - COMMUNITY,True,Paul Bultman,PaulBultman,https://t.me/PaulBultman,UserStatusRecently(),MOHAMMAD ABU-EL-IZZ,Kaizen1963,https://t.me/Kaizen1963,UserStatusRecently(),Jay Paul,KryptoJay,https://t.me/KryptoJay,UserStatusRecently(),Martti Dumangeng,TramKeith,https://t.me/TramKeith,UserStatusLastMonth(),Jamie Lee,JamieLee,https://t.me/JamieLee,UserStatusRecently(),Violet Lim 💜,VioletLim,https://t.me/VioletLim,UserStatusLastMonth(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,OptiToken Announces Massive Airdrop to Scammed Communities of Projects Past,https://t.me/optitoken,OptiToken.io,True,Sean - OPTI 🦩,yonatooo,https://t.me/yonatooo,UserStatusRecently(),Michael Amazes Services 🇵🇭,amazesco,https://t.me/amazesco,UserStatusRecently(),My Name,Freshmindoff,https://t.me/Freshmindoff,UserStatusRecently(),Brent,bitcoin_brent,https://t.me/bitcoin_brent,,Vlad Dom2,MrDom2,https://t.me/MrDom2,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,How LocalCoinSwap Is Breaking down the Barriers for New Investors,https://t.me/localcoinswap,LocalCoinSwap [Official] Chat (EN),True,Adam - LCS Community Manager,gingerbreadfork,https://t.me/gingerbreadfork,UserStatusRecently(),Taylor - LocalCoinSwap Blockchain Developer,T_Scheel,https://t.me/T_Scheel,UserStatusRecently(),Nathan,nathan_LCS,https://t.me/nathan_LCS,UserStatusRecently(),Daniel - LocalCoinSwap COO,Daniel_LCS,https://t.me/Daniel_LCS,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Btcurrencies.com Highly Recommends XinFin ICO This Month - Just 7 Days Left!,https://t.me/xinfintalk,XinFin Hybrid Blockchain | XDC,True,C'est La Vie,XinWin2020,https://t.me/XinWin2020,UserStatusRecently(),Rushabh Parmar,Rushabh_Parmar,https://t.me/Rushabh_Parmar,UserStatusRecently(),Billy Adams,Billy_Adams,https://t.me/Billy_Adams,UserStatusRecently(),Nadar Suresh ( I will never DM you First),Nadar_Suresh,https://t.me/Nadar_Suresh,UserStatusRecently(),Kinfin,kinfin,https://t.me/kinfin,UserStatusRecently(),Emerson,SNPguido,https://t.me/SNPguido,UserStatusRecently(),Supersnips | I won’t DM you first,Supersnips,https://t.me/Supersnips,UserStatusRecently(),Chris Neill,CSXinfin,https://t.me/CSXinfin,UserStatusRecently(),Anil Chinchawale,AnilChinchawale,https://t.me/AnilChinchawale,UserStatusRecently(),ritesh kakkad,RKXinfin,https://t.me/RKXinfin,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"Eligma, an AI-Driven Blockchain Platform That Is About to Change the Online Shopping Experience",https://t.me/eligma,GoCrypto & Elly wallet by Eligma,True,Žan Poglajen,MrPugi,https://t.me/MrPugi,UserStatusRecently(),Jerneja F,JernejaF,https://t.me/JernejaF,UserStatusRecently(),MajaL.,MajaLaz,https://t.me/MajaLaz,UserStatusRecently(),Matevž Caserman,MatevzCaserman,https://t.me/MatevzCaserman,UserStatusRecently(),Luka Planinc,LukaPlaninc,https://t.me/LukaPlaninc,UserStatusRecently(),A R,AjRe75,https://t.me/AjRe75,UserStatusRecently(),ElevatorMan,DejanRoljic,https://t.me/DejanRoljic,UserStatusRecently(),Mitja Hegler,MitjaHegler,https://t.me/MitjaHegler,UserStatusRecently(),Timotej Polach,TimotejPolach,https://t.me/TimotejPolach,UserStatusRecently(),Urska Celig,UrskaCelig,https://t.me/UrskaCelig,UserStatusRecently(),Nejc L,nejcl,https://t.me/nejcl,UserStatusRecently(),Ziga Toni,ZigaToni,https://t.me/ZigaToni,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Viola.AI Announces Partnerships with 7 New Lifestyle Merchants in Asia,https://t.me/ViolaAI,Viola.AI - COMMUNITY,True,Paul Bultman,PaulBultman,https://t.me/PaulBultman,UserStatusRecently(),MOHAMMAD ABU-EL-IZZ,Kaizen1963,https://t.me/Kaizen1963,UserStatusRecently(),Jay Paul,KryptoJay,https://t.me/KryptoJay,UserStatusRecently(),Martti Dumangeng,TramKeith,https://t.me/TramKeith,UserStatusLastMonth(),Jamie Lee,JamieLee,https://t.me/JamieLee,UserStatusRecently(),Violet Lim 💜,VioletLim,https://t.me/VioletLim,UserStatusLastMonth(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,OTPPAY - The Next World Class Cryptocurrency Exchange,https://t.me/otppaychat,OTPPAY GLOBAL NETWORK,True,Vijayakumar Rajan,Vijayrajan,https://t.me/Vijayrajan,UserStatusRecently(),Alican Zade,alicanzade,https://t.me/alicanzade,UserStatusLastMonth(),Guido,Lucky_777,https://t.me/Lucky_777,UserStatusRecently(),Tom,Otppaysupport,https://t.me/Otppaysupport,UserStatusLastMonth(),Lalithbabu Logeshwarrao,Lalithbabu,https://t.me/Lalithbabu,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Experty (EXY) Gets Listed on KuCoin! World Premiere!,https://t.me/experty_io,Experty.io,True,Lucas,Lucas_bit,https://t.me/Lucas_bit,UserStatusRecently(),Hubert Dolata | Never DM first.,hubert_team,https://t.me/hubert_team,UserStatusRecently(),Major MIC.,MajorMic,https://t.me/MajorMic,UserStatusRecently(),Kamil Przeorski | Experty.io,przeor,https://t.me/przeor,UserStatusRecently(),Chris Hunichen - OTCtrade.com,huundawg,https://t.me/huundawg,UserStatusRecently(),Matt Saczewski,Mattsac,https://t.me/Mattsac,UserStatusRecently(),Tom | Experty.io,tomaszdyl,https://t.me/tomaszdyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"Viola.AI Announces Worldwide Community-Choice Campaign for The Name, Look and Persona for The World’s Smartest Love Advisor",https://t.me/ViolaAI,Viola.AI - COMMUNITY,True,Paul Bultman,PaulBultman,https://t.me/PaulBultman,UserStatusRecently(),MOHAMMAD ABU-EL-IZZ,Kaizen1963,https://t.me/Kaizen1963,UserStatusRecently(),Jay Paul,KryptoJay,https://t.me/KryptoJay,UserStatusRecently(),Martti Dumangeng,TramKeith,https://t.me/TramKeith,UserStatusLastMonth(),Jamie Lee,JamieLee,https://t.me/JamieLee,UserStatusRecently(),Violet Lim 💜,VioletLim,https://t.me/VioletLim,UserStatusLastMonth(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Gatcoin (GAT) Gets Listed on KuCoin!,https://t.me/gatcoin,Global Awards Token (GATCOIN),True,GAT Admin,gat_admin,https://t.me/gat_admin,UserStatusRecently(),J T,timtom8266,https://t.me/timtom8266,UserStatusRecently(),Ch Br,Christiannl,https://t.me/Christiannl,UserStatusRecently(),Ankit Rathi,SixPL1,https://t.me/SixPL1,UserStatusRecently(),Saket Kumar Singh,saketsp,https://t.me/saketsp,UserStatusRecently(),K Y,kayy31,https://t.me/kayy31,UserStatusRecently(),Chris T,GAT_Chris,https://t.me/GAT_Chris,,Simon Cheong | GAT CEO,simoncheong,https://t.me/simoncheong,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"trade.io Announces Strategic Partnership with Upcoming ICO, TV-TWO",https://t.me/tvtwocom,TV-TWO,True,Philipp Schulz,Philipp_Schulz,https://t.me/Philipp_Schulz,UserStatusRecently(),Jan Phillip Hofste,janphilliphofste,https://t.me/janphilliphofste,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Play2Live Released MVP 2.0 and Opened Main Token Sale,https://t.me/play2live,Play2Live - Official Group,True,Alex Thor,Snipermanx,https://t.me/Snipermanx,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Play2Live Released MVP 2.0 and Opened Main Token Sale,https://t.me/Play2Live_RusChat,Play2Live - Rus chat,True,Alex Thor,Snipermanx,https://t.me/Snipermanx,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Play2Live Released MVP 2.0 and Opened Main Token Sale,https://t.me/play2live_cn,Play2Live 中文官方,True,Jason He | Cohesion,Jasonhe,https://t.me/Jasonhe,,OO,OOOOOaaaaawer,https://t.me/OOOOOaaaaawer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,OptiToken Presale Opens Hot -The 1st Token With A Decreasing Token Supply,https://t.me/optitoken,OptiToken.io,True,Sean - OPTI 🦩,yonatooo,https://t.me/yonatooo,UserStatusRecently(),Michael Amazes Services 🇵🇭,amazesco,https://t.me/amazesco,UserStatusRecently(),My Name,Freshmindoff,https://t.me/Freshmindoff,UserStatusRecently(),Brent,bitcoin_brent,https://t.me/bitcoin_brent,,Vlad Dom2,MrDom2,https://t.me/MrDom2,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Brahma OS is The Decentralized Value Operating System Based on Revolutionary Blockchain Technology,https://t.me/BrahmaOS,Brahma OS Official Group,True,wktong31,wktong31,https://t.me/wktong31,UserStatusLastMonth(),Consensus,cryptogloabl,https://t.me/cryptogloabl,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"With Unique Hedge Feature for Investors, FLOGmall Launches ICO on KICKICO on February 22",https://t.me/kickico,Kick Ecosystem - Official (eng),True,Erik,KICK_hodlr,https://t.me/KICK_hodlr,UserStatusRecently(),Samuel | Kick Ecosystem,sam_kick_support,https://t.me/sam_kick_support,UserStatusRecently(),Boris Kick Ecosystem,BorisKickEcosystem,https://t.me/BorisKickEcosystem,UserStatusRecently(),Max | KICK,Max_KICK_support,https://t.me/Max_KICK_support,UserStatusRecently(),Lumei,nihaomeilu,https://t.me/nihaomeilu,UserStatusRecently(),Dmitry,cherepoff,https://t.me/cherepoff,UserStatusRecently(),Anti Danilevski,DANiLEVSKi,https://t.me/DANiLEVSKi,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,WELL Launches Personal Dashboard for its Crowdsale Supporters,https://t.me/joinwell,WELL Health,True,Team Well,Team_Well,https://t.me/Team_Well,,Dar Fazulyanov,darf1,https://t.me/darf1,UserStatusRecently(),Alex Prokhorov,Alexpro8,https://t.me/Alexpro8,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Fabric Token Raises More Than $1 Million in Less Than a Day After ICO Open,https://t.me/fabric_token,(split off) The Fabric Token Ecosystem ((still) unofficial),True,Musheer,MusheerMusa,https://t.me/MusheerMusa,UserStatusLastWeek(),Faizan Shaikh,Faizan_DIAM,https://t.me/Faizan_DIAM,UserStatusLastMonth(),Giray,girayeser,https://t.me/girayeser,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,Cappasity (CAPP) gets listed on KuCoin!,https://t.me/artoken,please visit our website - www.cappasity.com/tech,True,Konstantin,kpopov,https://t.me/kpopov,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,CoinMetro Exchange Raises $8.5 Million Ahead of Formal Token Sale,https://t.me/CoinMetro,CoinMetro,True,Will,Coinmetro_Will,https://t.me/Coinmetro_Will,UserStatusRecently(),Adil,adil_coinmetro,https://t.me/adil_coinmetro,UserStatusRecently(),Pamela,Pamela_coinmetro,https://t.me/Pamela_coinmetro,UserStatusRecently(),William,william_coinmetro,https://t.me/william_coinmetro,UserStatusRecently(),Regina,Coinmetro_Regina,https://t.me/Coinmetro_Regina,UserStatusRecently(),Babek,babek_coinmetro,https://t.me/babek_coinmetro,UserStatusRecently(),Denisse,denisse_coinmetro,https://t.me/denisse_coinmetro,UserStatusRecently(),Maris,Maris_CoinMetro,https://t.me/Maris_CoinMetro,UserStatusRecently(),Michael @ CoinMetro,Michael_CoinMetro,https://t.me/Michael_CoinMetro,UserStatusRecently(),Oliver G,Coinmetro_Oliver,https://t.me/Coinmetro_Oliver,UserStatusRecently(),Stephen C,stech22,https://t.me/stech22,UserStatusRecently(),Evan Griffin,Evan_CoinMetro,https://t.me/Evan_CoinMetro,UserStatusRecently(),Kevin Murcko,kevinmurcko,https://t.me/kevinmurcko,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,"Bringing DAO into the ICO Landscape: KICKICO Launches Community Choice Function, Which Gives Power to Backers",https://t.me/kickico,Kick Ecosystem - Official (eng),True,Erik,KICK_hodlr,https://t.me/KICK_hodlr,UserStatusRecently(),Samuel | Kick Ecosystem,sam_kick_support,https://t.me/sam_kick_support,UserStatusRecently(),Boris Kick Ecosystem,BorisKickEcosystem,https://t.me/BorisKickEcosystem,UserStatusRecently(),Max | KICK,Max_KICK_support,https://t.me/Max_KICK_support,UserStatusRecently(),Lumei,nihaomeilu,https://t.me/nihaomeilu,UserStatusRecently(),Dmitry,cherepoff,https://t.me/cherepoff,UserStatusRecently(),Anti Danilevski,DANiLEVSKi,https://t.me/DANiLEVSKi,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,WELL Telemedicine Project Cures from Crypto Neurosis to Achieve Hard Cap,https://t.me/joinwell,WELL Health,True,Team Well,Team_Well,https://t.me/Team_Well,,Dar Fazulyanov,darf1,https://t.me/darf1,UserStatusRecently(),Alex Prokhorov,Alexpro8,https://t.me/Alexpro8,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,MARK.SPACE Raises Hopes of a Lucrative Alliance between VR and E-Commerce through its Revolutionary Blockchain Powered Ecosystem,https://t.me/markspaceio,MRK,True,Joji Natsui | MARK.SPACE,Natsui_MARK_SPACE,https://t.me/Natsui_MARK_SPACE,UserStatusLastMonth(),Mark,AmarkT,https://t.me/AmarkT,UserStatusRecently(),Andrey Sinyakov,AndrSin20,https://t.me/AndrSin20,UserStatusRecently(),Oleg Ershov,ershov888,https://t.me/ershov888,UserStatusRecently(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bitcoinist,How Viola.AI Uses Blockchain to Tackle the Billion Dollar Love Scams Industry,https://t.me/ViolaAI,Viola.AI - COMMUNITY,True,Paul Bultman,PaulBultman,https://t.me/PaulBultman,UserStatusRecently(),MOHAMMAD ABU-EL-IZZ,Kaizen1963,https://t.me/Kaizen1963,UserStatusRecently(),Jay Paul,KryptoJay,https://t.me/KryptoJay,UserStatusRecently(),Martti Dumangeng,TramKeith,https://t.me/TramKeith,UserStatusLastMonth(),Jamie Lee,JamieLee,https://t.me/JamieLee,UserStatusRecently(),Violet Lim 💜,VioletLim,https://t.me/VioletLim,UserStatusLastMonth(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
